issueType,status_issues,priority,storyPoint,issueLinks,blockedBy,blocks,votes,watchcount,subtasks,status_summary,priorityId,initialStoryPoint,currentStoryPoint,assignee_summary,sprintId,sprintName,sprintState,sprintStartDate,sprintEndDate,totalNumberOfIssues,completedIssuesCount,puntedIssues,issuesNotCompletedInCurrentSprint,completedIssuesEstimateSum,puntedIssuesEstimateSum,NoOfDevelopers,SprintLength
Story,Done,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,Punted,4.0,4.0,4.0,iperumal,47.0,Sprint 27,CLOSED,30-Apr-14,21-May-14,124.0,85.0,15.0,4.0,343.0,74.0,16.0,21.0
Story,Done,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,4.0,4.0,iperumal,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Bug,Done,4.0,3.0,2.0,0.0,0.0,0.0,6.0,0.0,Completed,4.0,3.0,3.0,fbiville,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Improvement,Done,3.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,Punted,3.0,2.0,5.0,pperalta,45.0,Sprint 26,CLOSED,17-Apr-14,30-Apr-14,87.0,37.0,18.0,9.0,104.0,101.0,13.0,13.0
Improvement,Done,3.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,Completed,3.0,5.0,5.0,pperalta,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Bug,Done,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,3.0,3.0,3.0,grenfro,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Story,Done,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,Punted,4.0,2.0,2.0,grussell,50.0,Sprint 29,CLOSED,4-Jun-14,12-Jun-14,38.0,18.0,8.0,0.0,68.0,33.0,10.0,8.0
Story,Done,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,CompletedInNotherSprint,4.0,2.0,2.0,grussell,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Improvement,Done,3.0,8.0,3.0,0.0,0.0,0.0,4.0,0.0,Completed,3.0,8.0,8.0,dturanski,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Story,Done,3.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,Completed,3.0,3.0,3.0,dturanski,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Bug,Done,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,3.0,2.0,2.0,grenfro,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Story,Done,3.0,20.0,6.0,0.0,0.0,0.0,2.0,2.0,Punted,3.0,0.0,0.0,pperalta,45.0,Sprint 26,CLOSED,17-Apr-14,30-Apr-14,87.0,37.0,18.0,9.0,104.0,101.0,13.0,13.0
Story,Done,3.0,20.0,6.0,0.0,0.0,0.0,2.0,2.0,Punted,3.0,0.0,0.0,pperalta,47.0,Sprint 27,CLOSED,30-Apr-14,21-May-14,124.0,85.0,15.0,4.0,343.0,74.0,16.0,21.0
Story,Done,3.0,20.0,6.0,0.0,0.0,0.0,2.0,2.0,Completed,3.0,20.0,20.0,pperalta,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Technical task,Done,3.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,
Technical task,Done,3.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,
Bug,Done,3.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,Completed,3.0,2.0,2.0,eric.bottard,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Bug,Done,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,CompletedInNotherSprint,4.0,5.0,5.0,grenfro,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Bug,Done,3.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,NotCompletedWithinSprint,3.0,3.0,3.0,pperalta,45.0,Sprint 26,CLOSED,17-Apr-14,30-Apr-14,87.0,37.0,18.0,9.0,104.0,101.0,13.0,13.0
Bug,Done,3.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,Completed,3.0,3.0,3.0,pperalta,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Bug,Done,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,3.0,5.0,5.0,eric.bottard,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Bug,Done,5.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,5.0,4.0,4.0,dturanski,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Story,Done,3.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0,Completed,3.0,8.0,8.0,grenfro,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Story,Done,3.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,Punted,3.0,3.0,3.0,grussell,50.0,Sprint 29,CLOSED,4-Jun-14,12-Jun-14,38.0,18.0,8.0,0.0,68.0,33.0,10.0,8.0
Story,Done,3.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,Completed,3.0,3.0,3.0,grussell,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Improvement,Done,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,Completed,3.0,2.0,2.0,hillert,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Story,Done,4.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,3.0,3.0,iperumal,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Story,Done,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,Completed,4.0,1.0,1.0,grenfro,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Story,Done,4.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,3.0,3.0,iperumal,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Story,Done,4.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,3.0,3.0,,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Story,Done,4.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,Completed,4.0,3.0,5.0,mark.fisher,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Bug,Done,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,3.0,3.0,pperalta,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Improvement,Done,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,5.0,5.0,pperalta,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Story,Done,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,1.0,1.0,dturanski,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Story,Done,4.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,5.0,5.0,thomas.risberg,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Story,Done,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,1.0,1.0,thomas.risberg,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Story,Done,4.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,5.0,5.0,thomas.risberg,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Bug,Done,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,3.0,3.0,3.0,thomas.risberg,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Story,Done,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,3.0,3.0,grenfro,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Story,Done,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,1.0,1.0,grussell,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Story,Done,4.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,2.0,2.0,dturanski,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Bug,Done,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,3.0,3.0,iperumal,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Story,Done,4.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,3.0,3.0,hillert,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Story,Done,4.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,CompletedInNotherSprint,4.0,1.0,1.0,liujiong,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Story,Done,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,5.0,5.0,iperumal,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Story,Done,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,3.0,3.0,eric.bottard,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Bug,Done,4.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,3.0,3.0,liujiong,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Improvement,Done,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,Completed,3.0,2.0,2.0,,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Story,Done,3.0,20.0,2.0,0.0,0.0,0.0,2.0,0.0,Completed,3.0,20.0,20.0,iperumal,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Story,Done,3.0,20.0,2.0,0.0,0.0,0.0,2.0,0.0,Completed,3.0,20.0,20.0,iperumal,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Bug,Done,4.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,CompletedInNotherSprint,4.0,5.0,5.0,iperumal,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Bug,Done,4.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,5.0,5.0,iperumal,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Improvement,Done,3.0,5.0,2.0,0.0,0.0,0.0,6.0,0.0,Completed,3.0,5.0,5.0,jvalkeal,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Improvement,Done,3.0,5.0,2.0,0.0,0.0,0.0,6.0,0.0,Completed,3.0,5.0,5.0,jvalkeal,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Bug,Done,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,CompletedInNotherSprint,4.0,2.0,2.0,iperumal,51.0,Sprint 30,CLOSED,12-Jun-14,1-Jul-14,64.0,57.0,0.0,0.0,251.0,0.0,16.0,19.0
Bug,Done,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,2.0,2.0,iperumal,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,3.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,3.0,4.0,4.0,eric.bottard,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,3.0,3.0,3.0,mark.pollack,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,CompletedInNotherSprint,3.0,1.0,1.0,mark.pollack,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,3.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,Completed,3.0,4.0,4.0,iperumal,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,3.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0,Completed,3.0,8.0,8.0,hillert,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,3.0,2.0,2.0,hillert,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,3.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,3.0,5.0,5.0,grenfro,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,Completed,3.0,2.0,1.0,dturanski,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,3.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,Completed,3.0,3.0,3.0,iperumal,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Completed,3.0,2.0,2.0,mark.pollack,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,3.0,2.0,2.0,mark.pollack,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,4.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,Punted,4.0,3.0,3.0,mminella,50.0,Sprint 29,CLOSED,4-Jun-14,12-Jun-14,38.0,18.0,8.0,0.0,68.0,33.0,10.0,8.0
Story,Done,4.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,Completed,4.0,3.0,3.0,mminella,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,4.0,4.0,eric.bottard,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,3.0,3.0,eric.bottard,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Improvement,Done,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,1.0,1.0,eric.bottard,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,4.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,Completed,4.0,1.0,1.0,dturanski,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,4.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,Completed,4.0,1.0,1.0,thomas.risberg,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,3.0,3.0,eric.bottard,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,4.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,Completed,4.0,3.0,3.0,eric.bottard,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,5.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,Completed,5.0,3.0,3.0,hillert,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,4.0,8.0,3.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,8.0,8.0,hillert,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,1.0,1.0,eric.bottard,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,3.0,3.0,thomas.risberg,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Improvement,Done,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,3.0,3.0,grussell,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,Completed,4.0,2.0,1.0,eric.bottard,43.0,Sprint 25,CLOSED,3-Apr-14,15-Apr-14,81.0,69.0,4.0,0.0,190.0,8.0,15.0,12.0
Story,Done,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,Completed,4.0,1.0,1.0,eric.bottard,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,2.0,2.0,nebhale,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,2.0,4.0,4.0,iperumal,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,2.0,2.0,eric.bottard,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,3.0,1.0,1.0,mark.pollack,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,3.0,3.0,thomas.risberg,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Bug,Done,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,1.0,3.0,3.0,thomas.risberg,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,3.0,3.0,mark.pollack,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Bug,Done,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,1.0,3.0,3.0,pperalta,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,3.0,3.0,eric.bottard,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,1.0,1.0,thomas.risberg,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Bug,Done,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,2.0,1.0,1.0,iperumal,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,1.0,1.0,,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Bug,Done,2.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,2.0,5.0,5.0,grussell,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,4.0,0.2,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,0.2,0.2,grussell,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Bug,Done,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,3.0,4.0,1.0,pperalta,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Improvement,Done,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,1.0,1.0,mark.fisher,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,1.0,2.0,2.0,iperumal,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,Completed,4.0,3.0,3.0,thomas.risberg,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,3.0,3.0,iperumal,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Bug,Done,3.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,Completed,3.0,5.0,5.0,hillert,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,4.0,3.0,3.0,grussell,54.0,Sprint 31,CLOSED,1-Jul-14,18-Jul-14,69.0,59.0,4.0,0.0,197.2,7.0,14.0,17.0
Story,Done,3.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,Completed,3.0,4.0,4.0,iperumal,57.0,Sprint 32,CLOSED,21-Jul-14,29-Jul-14,72.0,59.0,3.0,0.0,127.0,16.0,12.0,8.0
Improvement,Done,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,CompletedInNotherSprint,3.0,2.0,2.0,grenfro,57.0,Sprint 32,CLOSED,21-Jul-14,29-Jul-14,72.0,59.0,3.0,0.0,127.0,16.0,12.0,8.0
Bug,Done,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,Completed,3.0,3.0,3.0,thomas.risberg,57.0,Sprint 32,CLOSED,21-Jul-14,29-Jul-14,72.0,59.0,3.0,0.0,127.0,16.0,12.0,8.0
Improvement,Done,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Completed,3.0,0.0,0.0,grenfro,57.0,Sprint 32,CLOSED,21-Jul-14,29-Jul-14,72.0,59.0,3.0,0.0,127.0,16.0,12.0,8.0
Bug,Done,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,3.0,1.0,1.0,thomas.risberg,57.0,Sprint 32,CLOSED,21-Jul-14,29-Jul-14,72.0,59.0,3.0,0.0,127.0,16.0,12.0,8.0
Bug,Done,3.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,Completed,3.0,4.0,4.0,hillert,57.0,Sprint 32,CLOSED,21-Jul-14,29-Jul-14,72.0,59.0,3.0,0.0,127.0,16.0,12.0,8.0
Bug,Done,3.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,Completed,3.0,3.0,3.0,hillert,57.0,Sprint 32,CLOSED,21-Jul-14,29-Jul-14,72.0,59.0,3.0,0.0,127.0,16.0,12.0,8.0
