entity_id;area;type;status;state;priority;ticket_number;name;create_date;created_by;update_date;updated_by;parent_ticket_id;assignee;owner;due_date;rank;estimation;spent;workgroup;resolution
4417486;Система.Вики;Дефект;Закрыто;Normal;Низкий;PPWI-5308; [FE] [Таблица.Скролл]  Слетает выделение при использовании скролла;2024-07-01 13:34:10.142813;А. М.;2024-07-16 14:49:12.630801;А. П.;;А. М.;А. М.;;0|qpfjt4:;28800;28800;;Готово
4417651;Система.Таск-трекер;Задача;Закрыто;Normal;Средний;PPTS-7663;[UX] Модуль ссылок. Доработка сценариев. Правки;2024-07-01 13:39:06.761808;Д. Б.;2024-10-21 08:31:05.940819;А. З.;4968461;П. М.;А. З.;;0|qpfj20:;144000;;Линейная деятельность;Готово
4418389;Система.Таск-трекер;Задача;Закрыто;Normal;Средний;PPTS-7664;"[QA] Тестирование - создание Таск трекер из пространства ""Все""";2024-07-01 14:09:31.874271;Д. Б.;2024-07-29 18:38:49.448750;А. К.;4177353;А. К.;В. Р.;;0|qozjnm:;43200;;Новая функциональность;Готово
4418620;Система. Движок;Дефект;Закрыто;Normal;Средний;PPFW-2656;[FE] CFO. Сменить заглушку таблицы no date;2024-07-01 14:18:33.940651;И. Т.;2024-09-02 18:55:47.273740;Н. Н.;;Н. Н.;И. Т.;;0|qpfe4o:;;;;Готово
4419970;Система.ХранениеАртефактов;Дефект;Закрыто;Normal;Низкий;PPAR-7369;[ПРОМ][FE][ГенераторДокументов] Некорректное положение контекстного меню;2024-07-01 15:14:00.755335;Д. П.;2024-07-26 09:07:22.626108;Т. К.;;И. Б.;Д. П.;;0|qpf7eg:;28800;;;Готово
4421174;Система. Движок;Дефект;Закрыто;Normal;Средний;PPFW-2660;[FE] Конструктор карточки. Обнуляются actions при обновлении карточки через конструктор;2024-07-01 16:32:27.943792;Н. Н.;2024-07-09 08:10:17.633597;Н. Н.;;Н. Н.;Н. Н.;;0|qpf0u0:;;;;Отклонено
4421277;Система. Движок;Дефект;Закрыто;Normal;Критический;PPFW-2661;[BE] При миграции карточки не проставляются uid для fields;2024-07-01 16:43:05.844696;Н. Н.;2024-07-03 14:15:28.940331;Н. Н.;;Н. Н.;Н. Н.;;0|qpf094:;;;;Готово
4423064;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-5312;[UX] Экспорт DOC/PDF: отображение таблиц;2024-07-02 00:12:55.810770;В. М.;2024-07-16 12:53:20.238561;В. М.;4423060;В. М.;В. М.;;0|qpepwo:;28800;28800;;Готово
4423067;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-5314;[UX] Вложенность комментариев к странице;2024-07-02 00:16:48.284953;В. М.;2024-07-16 12:52:48.453836;В. М.;3724644;В. С.;В. М.;;0|qpepw0:;57600;57600;;Готово
4426600;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7373;[UX] Юр.док. Анкета со всеми типами полей;2024-07-02 08:08:54.588583;М. Н.;2024-07-16 13:57:51.463718;Ф. Л.;4234363;Ф. Л.;А. К.;;0|qpe4sw:;;;Новая функциональность;
4427082;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7374;[UX] Юр.док. Редактор шаблона. Механизм вставки значений из анкеты в тело шаблона ;2024-07-02 08:28:32.063235;М. Н.;2024-07-16 13:57:49.970656;Ф. Л.;3549112;Ф. Л.;М. Н.;;0|qpe1wo:;;;Новая функциональность;
4427364;Система.Таск-трекер;Задача;В работе;Normal;Средний;PPTS-7670;[BE] Доски. Добавление operations в настройки.;2024-07-02 08:38:59.575348;А. З.;2024-07-17 13:10:23.199308;А. С.;4056397;А. С.;А. З.;;0|qpe094:;;43200;Технический долг;
4427462;Система.Таск-трекер;Задача;Закрыто;Normal;Средний;PPTS-7671;[FE] Доски. Добавление operations в настройки.;2024-07-02 08:42:23.489772;А. З.;2024-08-02 14:21:51.007397;А. И.;4056397;А. И.;А. З.;;0|qpdzo8:;3600;;Технический долг;Готово
4427623;Система. Движок;Дефект;Закрыто;Normal;Средний;PPFW-2664;[FE] Админка атрибутов.  Не отображается созданные MIN\MAX;2024-07-02 08:48:19.944324;А. Д.;2024-08-27 15:57:18.790120;А. Д.;;А. Д.;А. Д.;;0|qpdyqo:;;;;Готово
4428061;Система. Движок;Дефект;Закрыто;Normal;Средний;PPFW-2665;[FE] CFO. Отсутствует маска ввода даты при вводе даты вручную ;2024-07-02 09:04:43.111433;И. Т.;2024-09-02 18:58:02.774810;Н. Н.;;Н. Н.;И. Т.;;0|qpdw5s:;;;;Готово
4428252;Система. Движок;Дефект;Закрыто;Normal;Средний;PPFW-2666;[FE] CFO. Поля выделяются только после начала ввода, не при постановки курсора;2024-07-02 09:11:18.705820;И. Т.;2024-09-02 18:18:59.195919;Н. Н.;;Н. Н.;И. Т.;;0|qpdv1c:;;;;Готово
4429357;Система.ХранениеАртефактов;Задача;В работе;Normal;Средний;PPAR-7375;[FE] Формирование списка интеграций;2024-07-02 09:48:06.911760;И. Т.;2024-09-18 10:39:40.654708;И. Т.;3696796;И. Б.;И. Б.;;0|qpdolc:;86400;;Новая функциональность;
4429413;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7376;[FE] Выполнение интеграций;2024-07-02 09:50:11.370550;И. Т.;2024-07-30 17:39:35.250937;А. Я.;4318651;И. Б.;И. Т.;;0|qpdo9c:;115200;115200;Новая функциональность;Готово
4429428;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7377;[FE] Отрисовка нового типа фрагмента JS_MACROS;2024-07-02 09:50:46.536540;И. Т.;2024-07-30 17:38:36.418685;А. Я.;4318651;И. Б.;И. Т.;;0|qpdo60:;115200;115200;Новая функциональность;Готово
4429814;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7378;[BА] Редактор шаблонов. Кнопка редактируемости фрагмента;2024-07-02 10:07:12.149244;А. К.;2024-07-09 09:06:45.642543;А. К.;4318716;А. К.;А. К.;;0|qpdlw0:;14400;14400;Технический долг;Готово
4429936;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7379;[UX] Редактор шаблонов. Копирование и вставка фрагментов;2024-07-02 10:12:45.979689;А. К.;2024-07-16 13:57:48.203644;Ф. Л.;4318716;Ф. Л.;А. К.;;0|qpdl5k:;14400;;Новая функциональность;
4429974;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7380;[UХ] Редактор шаблонов. Копирование и вставка группы с включенными детьми;2024-07-02 10:13:54.279692;А. К.;2024-07-16 13:57:46.460008;Ф. Л.;4318716;Ф. Л.;А. К.;;0|qpdkxs:;;;Новая функциональность;
4430164;Система.Вики;Дефект;Закрыто;Normal;Средний;PPWI-5320;[FE] [Таблица.Скролл]  В режиме редактирования статьи курсор не меняет свой вид при наведении на скролл;2024-07-02 10:20:01.362981;А. М.;2024-07-16 14:47:43.940275;А. П.;;А. М.;А. М.;;0|qpdjug:;14400;3600;;Готово
4431153;Система.Вики;Задача;Закрыто;Normal;Средний;PPWI-5321;[AQA] Исследование по параллельному запуску автотестов;2024-07-02 10:48:02.870357;Н. К.;2024-07-09 07:25:42.939309;Н. К.;;Н. К.;А. П.;;0|qpdehk:;115200;86400;Линейная деятельность;Готово
4432095;Система.Вики;Дефект;Закрыто;Normal;Средний;PPWI-5322;" [FE] [Таблица.Скролл]  При удалении всех столбцов таблицы через ""Удалить столбец""  остается скролл";2024-07-02 11:18:33.647294;А. М.;2024-07-16 14:47:15.108399;А. П.;;А. М.;А. М.;;0|qpd9vc:;14400;3600;;Готово
4432377;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7384;[BE] Настройка шагов миграции шаблона с анкетой ;2024-07-02 11:27:19.945296;М. Н.;2024-08-09 11:07:59.596156;В. М.;4318716;В. М.;М. Н.;;0|qpd8ko:;57600;;Технический долг;Готово
4432734;Система.Вики;Подзадача;Закрыто;Normal;Средний;PPWI-5323;[QA][AT] Автоматизация тест-кейсов по макросу Дата;2024-07-02 11:37:36.994354;М. Д.;2024-07-12 07:19:59.442363;Н. К.;3979737;Н. К.;М. Д.;;0|qpd6u8:;86400;86400;;Готово
4433160;Система.Таск-трекер;Задача;Закрыто;Normal;Средний;PPTS-7680;[UX] Чек-листы. Отразить на макетах состояние disabled для Чек-листов;2024-07-02 11:47:30.190214;А. К.;2024-07-05 07:24:09.731161;П. М.;3561832;П. М.;А. К.;;0|qpd4yg:;;;Новая функциональность;Готово
4433532;Управление релизами изменениями;Подзадача;Закрыто;Normal;Средний;PPRC-2277;[PPPL][FE] Реализовать инструмент загрузку исходников из хранилища + ленивая загрузка;2024-07-02 11:56:04.879532;В. М.;2024-07-05 15:52:49.959349;Д. М.;4461380;В. М.;В. М.;;0|qpd3bk:;86400;86400;;Готово
4433914;Система. Движок;Дефект;Закрыто;Normal;Высокий;PPFW-2668;[FE] CFO. После создания экземпляра сущнсоти с CFO в таблице не добавляются новые строки, в которых не было данных;2024-07-02 12:07:36.606351;И. Т.;2024-07-04 07:42:37.795159;И. Т.;;И. Т.;И. Т.;;0|qpd1h4:;;;;Готово
4433921;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7386;[QA] Автоматизация (рефакторинг+написание);2024-07-02 12:07:51.719971;М. Н.;2024-07-16 07:38:21.969765;В. С.;;В. С.;В. С.;;0|qpd1fk:;28800;28800;Линейная деятельность;Готово
4433958;Система.ХранениеАртефактов;Задача;Закрыто;Normal;Средний;PPAR-7387;[QA] ПЦК Активности;2024-07-02 12:08:55.282715;М. Н.;2024-07-16 07:38:10.813468;В. С.;;В. С.;В. С.;;0|qpd18w:;28800;28800;Линейная деятельность;Готово
4436080;Система.Вики;Задача;Закрыто;Normal;Низкий;PPWI-5324;[ТехДолг][BE] Схема взаимодействия с Дир/LDAP;2024-07-02 13:09:53.182107;А. Т.;2024-07-10 14:29:56.195026;М. К.;4098420;М. К.;А. Т.;;0|qpcrfc:;14400;14400;Линейная деятельность;Готово
4436240;Система.Вики;Задача;Закрыто;Normal;Низкий;PPWI-5325;[ТехДолг][BE] Документация сервиса task-adapter;2024-07-02 13:15:15.907048;А. Т.;2024-07-11 08:02:58.444486;А. И.;4098420;А. И.;А. Т.;;0|qpcqnk:;28800;7200;Линейная деятельность;Готово
4436271;Система.Таск-трекер;Подзадача;Закрыто;Normal;Средний;PPTS-7682;[FE] Дашборд. Переход на API v1 - Валерий - 3.1;2024-07-02 13:16:06.600072;А. А.;2024-07-15 07:27:12.924405;В. П.;4169477;В. П.;А. А.;;0|qpcqig:;86400;57600;;Готово
4436329;Система.Таск-трекер;Подзадача;Закрыто;Normal;Средний;PPTS-7683;[FE] Дашборд. Переход на API v1 - Антон - 3.1;2024-07-02 13:18:08.137977;А. А.;2024-07-12 10:11:57.460087;А. Г.;4169477;А. Г.;А. А.;;0|qpcq80:;144000;144000;;Готово
4436440;Система.Вики;Задача;Закрыто;Normal;Низкий;PPWI-5326;[ТехДолг][BE] Документация сервиса Платформа.Вики.сервис2;2024-07-02 13:20:57.815443;А. Т.;2024-07-16 14:28:00.523915;М. К.;4098420;М. К.;А. Т.;;0|qpcpqg:;28800;32400;Линейная деятельность;Готово
